SUNE1,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
5/6/2016,5,6,0,0,0,0,0,0,0.944752395,5.563082218,8.05734539,8.447444916,8.80770874,8.895981789,8.684449196,8.44260788,8.906431198,8.755857468,8.420331955,7.445476055,3.811522961,0,0,0,0,0
5/7/2016,5,7,0,0,0,0,0,0,0.944752395,5.563082218,8.05734539,8.447444916,8.80770874,8.895981789,8.684449196,8.905804634,8.906431198,8.755857468,8.420331955,7.445476055,3.811522961,0,0,0,0,0
5/8/2016,5,8,0,0,0,0,0,0,0.957332551,5.878658772,8.208106995,8.790225983,8.80770874,8.895981789,8.684449196,8.905804634,8.906431198,8.755857468,8.420331955,7.445476055,3.811522961,0,0,0,0,0
5/9/2016,5,9,0,0,0,0,0,0,0.957332551,5.878658772,8.208106995,8.790225983,8.884431839,8.895981789,8.684449196,8.905804634,8.906431198,8.755857468,8.494699478,7.445476055,3.811522961,0,0,0,0,0
5/10/2016,5,10,0,0,0,0,0,0,0.957332551,5.878658772,8.208106995,8.790225983,9.121170998,8.895981789,8.838307381,8.905804634,8.845793724,8.693411827,8.494699478,7.445476055,3.811522961,0,0,0,0,0
5/11/2016,5,11,0,0,0,0,0,0,0.957332551,5.878658772,8.208106995,8.790225983,9.121170998,8.860272408,8.838307381,8.905804634,8.845793724,8.693411827,8.494699478,7.398684025,3.712986469,0,0,0,0,0
5/12/2016,5,12,0,0,0,0,0,0,0.957332551,5.878658772,8.208106995,8.790225983,9.121170998,8.860272408,8.838307381,8.905804634,8.845793724,8.693411827,8.494699478,7.398684025,3.712986469,0,0,0,0,0
5/13/2016,5,13,0,0,0,0,0,0,1.061748505,5.916753769,8.208106995,8.790225983,9.121170998,8.860272408,8.838307381,8.905804634,8.845793724,8.693411827,8.494699478,7.398684025,4.147082806,0,0,0,0,0
5/14/2016,5,14,0,0,0,0,0,0,1.227274776,6.250488758,8.208106995,8.883156776,9.121170998,8.860272408,8.838307381,8.97472477,8.972227097,8.895974159,8.494699478,7.448598862,4.220868111,0,0,0,0,0
5/15/2016,5,15,0,0,0,0,0,0,1.227274776,6.250488758,8.181284904,8.883156776,9.121170998,8.860272408,8.838307381,8.97472477,8.972227097,8.895974159,8.494699478,7.448598862,4.220868111,0,0,0,0,0
5/16/2016,5,16,0,0,0,0,0,0,1.227274776,6.250488758,8.181284904,8.883156776,9.121170998,8.860272408,8.838307381,8.97472477,8.972227097,8.895974159,8.476446152,7.448598862,4.220868111,0,0,0,0,0
5/17/2016,5,17,0,0,0,0,0,0,1.227274776,6.250488758,8.181284904,8.883156776,8.930415154,8.789011955,8.760442734,8.97472477,8.972227097,8.895974159,8.476446152,7.448598862,4.400496006,0,0,0,0,0
5/18/2016,5,18,0,0,0,0,0,0,1.227274776,6.250488758,8.181284904,8.883156776,8.930415154,8.789011955,8.760442734,8.97472477,8.972227097,8.895974159,8.476446152,7.448598862,4.400496006,0,0,0,0,0
5/19/2016,5,19,0,0,0,0,0,0,1.227274776,6.250488758,8.181284904,8.883156776,8.930415154,8.789011955,8.760442734,8.97472477,8.972227097,8.895974159,8.476446152,7.537734985,4.628834248,0,0,0,0,0
5/20/2016,5,20,0,0,0,0,0,0,1.286348581,6.250488758,8.181284904,8.883156776,8.930415154,8.789011955,8.760442734,8.97472477,8.972227097,8.895974159,8.476446152,7.537734985,4.628834248,0,0,0,0,0
5/21/2016,5,21,0,0,0,0,0,0,1.349061131,6.232001305,8.0523386,8.589326859,8.66903019,8.663459778,8.661310196,8.66069603,8.485330582,8.540997505,8.309576988,7.537734985,4.628834248,0,0,0,0,0
5/22/2016,5,22,0,0,0,0,0,0,1.349061131,6.232001305,7.984674931,8.589326859,8.590289116,8.648903847,8.661310196,8.66069603,8.485330582,8.540997505,8.309576988,7.537734985,4.628834248,0,0,0,0,0
5/23/2016,5,23,0,0,0,0,0,0,1.349061131,6.232001305,7.984674931,8.589326859,8.590289116,8.648903847,8.661310196,8.66069603,8.485330582,8.540997505,8.309576988,7.537734985,4.628834248,0,0,0,0,0
5/24/2016,5,24,0,0,0,0,0,0,1.349061131,6.232001305,7.984674931,8.589326859,8.590289116,8.648903847,8.661310196,8.66069603,8.45153141,8.540997505,7.745294094,7.537734985,4.628834248,0,0,0,0,0
5/25/2016,5,25,0,0,0,0,0,0,1.443410397,6.109935284,7.984674931,8.589326859,8.590289116,8.648903847,8.661310196,8.66069603,8.45153141,8.540997505,7.745294094,7.537734985,4.628834248,0,0,0,0,0
5/26/2016,5,26,0,0,0,0,0,0,1.443410397,5.966123581,7.710593224,8.29264164,8.402894974,8.4764328,8.063365936,8.59672451,8.466941833,8.481764793,7.745294094,6.792165279,4.199119091,0,0,0,0,0
5/27/2016,5,27,0,0,0,0,0,0,1.443410397,5.966123581,7.935771465,8.594247818,8.657494545,8.609494209,8.563379288,8.59672451,8.466941833,8.481764793,8.078155518,7.142949104,4.311284542,0,0,0,0,0
5/28/2016,5,28,0,0,0,0,0,0,1.443410397,5.894266605,7.935771465,8.594247818,8.657494545,8.609494209,8.563379288,8.59672451,8.466941833,8.481764793,8.078155518,7.142949104,4.311284542,0,0,0,0,0
5/29/2016,5,29,0,0,0,0,0,0,1.443410397,5.894266605,7.935771465,8.594247818,8.657494545,8.609494209,8.563379288,8.59672451,8.587472916,8.55837822,8.16878891,7.142949104,4.368450165,0,0,0,0,0
5/30/2016,5,30,0,0,0,0,0,0,1.443410397,5.894266605,7.935771465,8.594247818,9.031395912,8.974820137,8.927453995,8.889344215,8.741163254,8.722458839,8.427157402,7.430819988,4.601079941,0,0,0,0,0
5/31/2016,5,31,0,0,0,0,0,0,1.552660465,6.193840981,7.935771465,8.613157272,8.793988705,8.974820137,8.927453995,8.889344215,8.741163254,8.722458839,8.427157402,7.430819988,4.755502701,0,0,0,0,0
6/1/2016,6,1,0,0,0,0,0,0,1.623776078,6.372024536,8.103459358,8.613157272,9.031395912,8.974820137,8.927453995,8.889344215,8.741163254,8.722458839,8.427157402,7.481445313,5.131007195,0,0,0,0,0
6/2/2016,6,2,0,0,0,0,0,0,1.623776078,6.372024536,8.219723701,8.688729286,9.031395912,8.974820137,8.927453995,8.889344215,8.741163254,8.722458839,8.427157402,7.481445313,5.131007195,0,0,0,0,0
6/3/2016,6,3,0,0,0,0,0,0,1.623776078,6.372024536,8.219723701,8.688729286,9.031395912,8.974820137,8.927453995,8.889344215,8.741163254,8.722458839,8.427157402,7.481445313,5.131007195,0,0,0,0,0
6/4/2016,6,4,0,0,0,0,0,0,1.623776078,6.372024536,8.219723701,8.688729286,9.031395912,8.974820137,8.927453995,8.889344215,8.741163254,8.722458839,8.427157402,7.481445313,5.131007195,0,0,0,0,0
6/5/2016,6,5,0,0,0,0,0,0,1.623776078,6.372024536,8.219723701,8.691428185,9.031395912,8.974820137,8.927453995,8.889344215,8.741163254,8.722458839,8.427157402,7.481445313,5.131007195,0,0,0,0,0
6/6/2016,6,6,0,0,0,0,0,0,1.623776078,6.372024536,8.219723701,8.691428185,8.592359543,8.585370064,8.673807144,8.652336121,8.728323936,8.600152016,8.273327827,7.481445313,5.131007195,0,0,0,0,0
6/7/2016,6,7,0,0,0,0,0,0,1.623776078,6.372024536,8.219723701,8.691428185,8.650613785,8.585370064,8.634391785,8.652336121,8.728323936,8.600152016,8.273327827,7.481445313,5.131007195,0,0,0,0,0
6/8/2016,6,8,0,0,0,0,0,0,1.623776078,6.301363945,8.219723701,8.691428185,8.650613785,8.538029671,8.461593628,8.652336121,8.728323936,8.600152016,8.273327827,7.481445313,5.131007195,0,0,0,0,0
6/9/2016,6,9,0,0,0,0,0,0,1.623776078,5.93057251,7.643512726,8.535357475,8.650613785,8.406801224,8.484007835,8.652336121,8.728323936,8.600152016,8.273327827,7.481445313,5.131007195,0,0,0,0,0
6/10/2016,6,10,0,0,0,0,0,0,1.623776078,5.93057251,7.643512726,8.535357475,8.650613785,8.707065582,8.484007835,8.453028679,8.428135872,8.535819054,8.300000191,7.481445313,5.131007195,0,0,0,0,0
6/11/2016,6,11,0,0,0,0,0,0,1.623776078,5.93057251,7.684883595,8.752817154,8.799407005,8.718752861,8.564441681,8.453028679,8.428135872,8.535819054,8.300000191,7.481445313,5.131007195,0,0,0,0,0
6/12/2016,6,12,0,0,0,0,0,0,1.623776078,6.627202988,8.277828217,8.752817154,8.799407005,8.718752861,8.57984066,8.601670265,8.618447304,8.557818413,8.353162766,7.481445313,5.131007195,0,0,0,0,0
6/13/2016,6,13,0,0,0,0,0,0,1.623776078,6.627202988,8.277828217,8.752817154,8.799407005,8.718752861,8.57984066,8.601670265,8.618447304,8.557818413,8.353162766,7.481445313,5.131007195,0,0,0,0,0
6/14/2016,6,14,0,0,0,0,0,0,1.623776078,6.627202988,8.277828217,8.752817154,8.799407005,8.718752861,8.57984066,8.601670265,8.618447304,8.557818413,8.353162766,7.481445313,5.131007195,0,0,0,0,0
6/15/2016,6,15,0,0,0,0,0,0,1.623776078,6.627202988,8.277828217,8.752817154,8.799407005,8.718752861,8.57984066,8.601670265,9.325585365,8.557818413,8.353162766,7.481445313,5.131007195,0,0,0,0,0
6/16/2016,6,16,0,0,0,0,0,0,1.623776078,6.627202988,8.277828217,8.752817154,8.799407005,8.718752861,8.57984066,8.601670265,9.325585365,8.557818413,8.353162766,7.481445313,5.131007195,0,0,0,0,0
6/17/2016,6,17,0,0,0,0,0,0,1.623776078,6.627202988,8.277828217,8.752817154,8.799407005,8.718752861,8.57984066,8.601670265,9.325585365,8.557818413,8.353162766,7.610274792,5.480902195,0,0,0,0,0
6/18/2016,6,18,0,0,0,0,0,0,1.623776078,6.627202988,8.277828217,8.685311317,8.767019272,8.669078827,8.57984066,8.601670265,9.325585365,8.557818413,8.353162766,7.610274792,5.480902195,0,0,0,0,0
6/19/2016,6,19,0,0,0,0,0,0,1.623776078,6.423099518,8.039934158,8.668465614,8.767019272,8.620271683,8.500754356,8.489345551,9.325585365,8.416171074,8.185819626,7.402383327,5.030220032,0,0,0,0,0
6/20/2016,6,20,0,0,0,0,0,0,1.360500097,5.692998886,7.633395195,8.263453484,8.266648293,8.414187431,8.327551842,8.357446671,9.325585365,8.290496826,7.840613365,6.0365448,4.523813248,0,0,0,0,0
6/21/2016,6,21,0,0,0,0,0,0,1.360500097,5.692998886,7.633395195,8.263453484,8.617817879,8.414187431,8.744812965,8.374905586,9.325585365,8.456859589,8.414034843,6.0365448,4.523813248,0,0,0,0,0
6/22/2016,6,22,0,0,0,0,0,0,1.360500097,5.692998886,7.633395195,8.263453484,8.617817879,8.414187431,8.744812965,8.418909073,8.481575012,8.456859589,8.414034843,6.705333233,4.523813248,0,0,0,0,0
6/23/2016,6,23,0,0,0,0,0,0,1.360500097,5.692998886,7.633395195,8.263453484,8.617817879,8.404125214,8.744812965,8.418909073,8.481575012,8.456859589,8.414034843,6.705333233,4.523813248,0,0,0,0,0
6/24/2016,6,24,0,0,0,0,0,0,1.077548981,4.795562267,7.520653248,8.129644394,8.617817879,8.404125214,8.744812965,8.418909073,8.481575012,8.456859589,8.414034843,6.705333233,4.523813248,0,0,0,0,0
6/25/2016,6,25,0,0,0,0,0,0,1.077548981,4.795562267,7.520653248,8.129644394,8.617817879,8.404125214,8.744812965,8.418909073,8.481575012,8.456859589,8.414034843,6.705333233,4.886620045,0,0,0,0,0
6/26/2016,6,26,0,0,0,0,0,0,1.083214045,4.795562267,7.387022018,8.129644394,8.617817879,8.404125214,8.744812965,8.418909073,8.481575012,8.456859589,8.414034843,6.705333233,4.886620045,0,0,0,0,0
6/27/2016,6,27,0,0,0,0,0,0,1.327226281,5.833636761,7.668403149,8.129644394,8.617817879,8.404125214,8.744812965,8.418909073,8.481575012,8.456859589,8.414034843,6.872614861,4.886620045,0,0,0,0,0
6/28/2016,6,28,0,0,0,0,0,0,1.327226281,5.833636761,7.668403149,8.129644394,8.41114521,8.404125214,8.419863701,8.418909073,8.246197701,8.094054222,7.814730167,7.0006423,4.886620045,0,0,0,0,0
6/29/2016,6,29,0,0,0,0,0,0,1.327226281,5.833636761,7.668403149,8.076310158,8.41114521,8.360487938,8.362541199,8.214805603,8.193936348,8.094054222,7.814730167,7.0006423,4.886620045,0,0,0,0,0
6/30/2016,6,30,0,0,0,0,0,0,1.327226281,5.833636761,7.668403149,8.076310158,8.41114521,8.360487938,8.362541199,8.214805603,8.193936348,8.094054222,7.814730167,7.0006423,4.886620045,0,0,0,0,0
7/1/2016,7,1,0,0,0,0,0,0,1.327226281,5.833636761,7.668403149,8.074626923,8.41114521,8.360487938,8.362541199,8.214805603,8.193936348,8.094054222,7.811842442,7.0006423,4.886620045,0,0,0,0,0
7/2/2016,7,2,0,0,0,0,0,0,1.327226281,5.833636761,7.668403149,8.074626923,8.212772369,8.14644146,8.193073273,8.214805603,8.193936348,8.094054222,7.811842442,7.0006423,5.1071105,0,0,0,0,0
7/3/2016,7,3,0,0,0,0,0,0,1.327226281,5.833636761,7.668403149,8.074626923,8.212772369,8.14644146,8.193073273,8.214805603,8.193936348,8.094054222,7.811842442,7.0006423,5.1071105,0,0,0,0,0
7/4/2016,7,4,0,0,0,0,0,0,1.304735184,5.420023441,7.331004143,8.074626923,8.860676765,8.750961304,8.607204437,8.549115181,8.193936348,8.137441635,7.811842442,7.0006423,5.1071105,0,0,0,0,0
7/5/2016,7,5,0,0,0,0,0,0,1.304735184,5.420023441,6.905107021,8.421998978,8.860676765,8.750961304,8.607204437,8.549115181,8.148318291,8.569774628,7.607581139,7.123227596,5.27259922,0,0,0,0,0
7/6/2016,7,6,0,0,0,0,0,0,1.304735184,5.420023441,6.905107021,8.421998978,8.860676765,8.750961304,8.607204437,8.549115181,8.397569656,8.569774628,7.854063511,7.123227596,5.27259922,0,0,0,0,0
7/7/2016,7,7,0,0,0,0,0,0,1.1335181,4.911263943,6.905107021,8.421998978,8.860676765,8.750961304,8.607204437,8.549115181,8.397569656,8.569774628,7.854063511,7.123227596,5.27259922,0,0,0,0,0
7/8/2016,7,8,0,0,0,0,0,0,1.1335181,4.911263943,6.905107021,8.421998978,8.860676765,8.750961304,8.607204437,8.549115181,8.397569656,8.569774628,7.992846966,7.123227596,5.27259922,0,0,0,0,0
7/9/2016,7,9,0,0,0,0,0,0,1.1335181,5.422396183,7.486920834,8.421998978,8.860676765,8.750961304,8.607204437,8.549115181,8.397569656,8.569774628,7.992846966,7.123227596,5.27259922,0,0,0,0,0
7/10/2016,7,10,0,0,0,0,0,0,1.1335181,5.422396183,7.530331612,8.421998978,8.860676765,8.750961304,8.607204437,8.549115181,8.397569656,8.569774628,8.05012989,7.123227596,5.27259922,0,0,0,0,0
7/11/2016,7,11,0,0,0,0,0,0,1.1335181,5.422396183,7.530331612,8.421998978,8.422152519,8.453816414,8.384884834,8.41977787,8.397569656,8.569774628,8.147453308,7.123227596,5.367977142,0,0,0,0,0
7/12/2016,7,12,0,0,0,0,0,0,1.1335181,5.422396183,7.530331612,8.250462532,8.422152519,8.453816414,8.384884834,8.41977787,8.397569656,8.282440186,8.147453308,6.884107113,5.44920826,0,0,0,0,0
7/13/2016,7,13,0,0,0,0,0,0,1.098218441,5.468173981,7.530331612,8.247184753,8.406350136,8.350722313,8.275857925,8.378896713,8.334983826,8.282440186,8.147453308,7.017794609,5.44920826,0,0,0,0,0
7/14/2016,7,14,0,0,0,0,0,0,1.098218441,5.623521805,7.647445202,8.318803787,8.48766613,8.40525341,8.30591774,8.378896713,8.352034569,8.282440186,8.147453308,7.120240211,5.44920826,0,0,0,0,0
7/15/2016,7,15,0,0,0,0,0,0,1.098218441,5.623521805,7.647445202,8.318803787,8.48766613,8.40525341,8.30591774,8.378896713,8.352034569,8.24971199,8.147453308,7.120240211,5.44920826,0,0,0,0,0
7/16/2016,7,16,0,0,0,0,0,0,1.098218441,5.623521805,7.647445202,8.318803787,8.48766613,8.40525341,8.30591774,8.378896713,8.352034569,8.24971199,8.147453308,7.120240211,5.44920826,0,0,0,0,0
7/17/2016,7,17,0,0,0,0,0,0,1.074909806,5.623521805,7.647445202,8.318803787,8.48766613,8.40525341,8.30591774,8.369152069,8.352034569,8.24971199,8.147453308,7.120240211,5.44920826,0,0,0,0,0
7/18/2016,7,18,0,0,0,0,0,0,1.074909806,5.623521805,7.647445202,8.318803787,8.48766613,8.40525341,8.30591774,8.369152069,8.352034569,8.24971199,8.028437614,7.120240211,5.44920826,0,0,0,0,0
7/19/2016,7,19,0,0,0,0,0,0,1.074909806,5.623521805,7.647445202,8.318803787,8.48766613,8.40525341,8.30591774,8.369152069,8.352034569,8.24971199,8.028437614,7.120240211,5.226552486,0,0,0,0,0
7/20/2016,7,20,0,0,0,0,0,0,1.074909806,5.623521805,7.647445202,8.318803787,8.48766613,8.40525341,8.30591774,8.369152069,8.352034569,8.24971199,7.979154587,7.120240211,5.102225304,0,0,0,0,0
7/21/2016,7,21,0,0,0,0,0,0,1.032846689,5.573769093,7.258388996,8.031300545,8.268418312,8.263314247,7.92043066,7.567454338,8.084246635,7.763066292,7.814383507,7.679875374,5.152154446,0,0,0,0,0
7/22/2016,7,22,0,0,0,0,0,0,0.990125775,5.573769093,7.735369205,8.360356331,8.413301468,8.263314247,8.438696861,8.292196274,6.958435535,7.763066292,7.814383507,7.679875374,5.152154446,0,0,0,0,0
7/23/2016,7,23,0,0,0,0,0,0,0.990125775,5.573769093,7.735369205,8.360356331,8.413301468,8.286540031,8.438696861,8.292196274,6.958435535,8.234126091,8.193118095,7.679875374,5.152154446,0,0,0,0,0
7/24/2016,7,24,0,0,0,0,0,0,0.901204228,5.573769093,7.735369205,8.360356331,8.413301468,8.286540031,8.438696861,8.292196274,7.66047287,8.234126091,8.193118095,7.679875374,5.152154446,0,0,0,0,0
7/25/2016,7,25,0,0,0,0,0,0,0.901204228,5.573769093,7.735369205,8.360356331,8.413301468,8.286540031,8.438696861,8.292196274,7.66047287,8.234126091,8.193118095,7.679875374,5.152154446,0,0,0,0,0
7/26/2016,7,26,0,0,0,0,0,0,0.901204228,5.573769093,7.735369205,8.360356331,8.413301468,8.296065331,8.438696861,8.292196274,7.739778042,8.234126091,8.193118095,7.679875374,5.152154446,0,0,0,0,0
7/27/2016,7,27,0,0,0,0,0,0,0.901204228,5.573769093,7.735369205,8.360356331,8.413301468,8.296065331,8.438696861,8.292196274,7.797290325,8.234126091,8.193118095,7.679875374,5.152154446,0,0,0,0,0
7/28/2016,7,28,0,0,0,0,0,0,0.901204228,5.524753094,7.735369205,8.360356331,8.413301468,8.296065331,8.438696861,8.292196274,8.337174416,8.234126091,8.193118095,7.094358921,4.63009882,0,0,0,0,0
7/29/2016,7,29,0,0,0,0,0,0,0.897223234,5.426089287,7.482172966,8.01932621,8.38977623,8.357311249,8.298395157,8.039950371,8.337174416,8.234126091,8.193118095,7.094358921,4.63009882,0,0,0,0,0
7/30/2016,7,30,0,0,0,0,0,0,0.897223234,5.426089287,7.482172966,8.01932621,8.360730171,8.357311249,8.080816269,8.039950371,8.337174416,8.193937302,7.98821497,7.094358921,4.63009882,0,0,0,0,0
7/31/2016,7,31,0,0,0,0,0,0,0.711710453,5.079817295,7.447116852,8.114220619,8.317484856,8.357311249,8.080816269,7.933561802,8.337174416,8.467186928,8.370800018,7.094358921,4.63009882,0,0,0,0,0
8/1/2016,8,1,0,0,0,0,0,0,0.711710453,4.989385128,7.447116852,8.114220619,8.317484856,8.357311249,8.080816269,7.933561802,8.337174416,8.467186928,8.370800018,7.094358921,4.63009882,0,0,0,0,0
8/2/2016,8,2,0,0,0,0,0,0,0.711710453,4.989385128,7.447116852,8.114220619,8.317484856,8.357311249,8.080816269,8.208195686,8.337174416,8.467186928,8.370800018,7.094358921,4.63009882,0,0,0,0,0
8/3/2016,8,3,0,0,0,0,0,0,0.711710453,5.013122559,7.513558865,8.261873245,8.353507042,8.357311249,8.179830551,8.208195686,8.337174416,8.467186928,8.370800018,7.094358921,4.63009882,0,0,0,0,0
8/4/2016,8,4,0,0,0,0,0,0,0.698794186,5.013122559,7.513558865,8.261873245,8.353507042,8.357311249,8.179830551,8.208195686,8.103349686,8.467186928,8.370800018,7.087628841,4.534183025,0,0,0,0,0
8/5/2016,8,5,0,0,0,0,0,0,0.671231449,5.013122559,7.513558865,8.261873245,8.377605438,8.299707413,8.188020706,8.208195686,8.160042763,8.467186928,8.370800018,7.257938385,4.561079979,0,0,0,0,0
8/6/2016,8,6,0,0,0,0,0,0,0.671231449,5.013122559,7.555810452,8.261873245,8.377605438,8.299707413,8.188020706,8.208195686,8.160042763,8.467186928,8.370800018,7.257938385,4.561079979,0,0,0,0,0
8/7/2016,8,7,0,0,0,0,0,0,0.626899183,5.013122559,7.555810452,8.261873245,8.377605438,8.299707413,8.188020706,8.208195686,8.160042763,8.106151581,7.871812344,7.257938385,4.561079979,0,0,0,0,0
8/8/2016,8,8,0,0,0,0,0,0,0.626899183,5.013122559,7.555810452,8.261873245,8.377605438,8.299707413,8.188020706,8.208195686,8.160042763,8.106151581,7.871812344,7.257938385,4.561079979,0,0,0,0,0
8/9/2016,8,9,0,0,0,0,0,0,0.626899183,5.013122559,7.641413212,8.261873245,8.377605438,8.299707413,8.321225166,8.252262115,8.160042763,8.106151581,7.871812344,7.294574261,4.561079979,0,0,0,0,0
8/10/2016,8,10,0,0,0,0,0,0,0.626899183,4.860828876,7.641413212,8.465306282,8.540369034,8.312316895,8.321225166,8.252262115,8.21132946,8.106151581,7.871812344,7.294574261,4.561079979,0,0,0,0,0
8/11/2016,8,11,0,0,0,0,0,0,0.626899183,4.860828876,7.641413212,8.465306282,8.540369034,8.312316895,8.321225166,8.252262115,8.21132946,8.106151581,7.871812344,7.294574261,4.561079979,0,0,0,0,0
8/12/2016,8,12,0,0,0,0,0,0,0.626899183,4.860828876,7.641413212,8.465306282,8.540369034,8.312316895,8.321225166,8.252262115,8.21132946,8.086463928,7.871720791,7.294574261,4.466227055,0,0,0,0,0
8/13/2016,8,13,0,0,0,0,0,0,0.626899183,4.795484543,7.641413212,8.465306282,8.540369034,8.312316895,8.321225166,8.252262115,8.21132946,8.086463928,7.871720791,7.294574261,4.466227055,0,0,0,0,0
8/14/2016,8,14,0,0,0,0,0,0,0.407270789,4.795484543,7.641413212,8.465306282,8.540369034,8.312316895,8.321225166,8.252262115,8.21132946,8.086463928,7.871720791,7.294574261,4.466227055,0,0,0,0,0
8/15/2016,8,15,0,0,0,0,0,0,0.407270789,4.795484543,7.641413212,8.465306282,8.540369034,8.312316895,8.321225166,8.252262115,8.21132946,8.276140213,7.922363758,7.294574261,4.466227055,0,0,0,0,0
8/16/2016,8,16,0,0,0,0,0,0,0.327871323,3.97704339,7.043852329,8.465306282,8.540369034,8.312316895,8.180512428,8.224570274,8.21132946,8.276140213,7.922363758,7.137664318,3.69056201,0,0,0,0,0
8/17/2016,8,17,0,0,0,0,0,0,0.261043131,3.97704339,6.822350502,7.696372509,7.917729855,8.015348434,7.918365479,7.710945129,7.873074532,8.276140213,7.922363758,7.137664318,3.69056201,0,0,0,0,0
8/18/2016,8,18,0,0,0,0,0,0,0.261043131,3.97704339,6.822350502,7.792451382,7.994156361,8.015348434,7.918365479,7.831315041,7.873074532,8.276140213,7.922363758,7.137664318,3.69056201,0,0,0,0,0
8/19/2016,8,19,0,0,0,0,0,0,0.261043131,3.97704339,6.822350502,7.805455685,7.994156361,8.015348434,7.918365479,7.831315041,7.873074532,8.276140213,7.922363758,7.137664318,3.69056201,0,0,0,0,0
8/20/2016,8,20,0,0,0,0,0,0,0.261043131,3.97704339,6.822350502,7.805455685,7.994156361,8.015348434,7.918365479,7.831315041,7.873074532,8.276140213,7.922363758,7.137664318,3.69056201,0,0,0,0,0
8/21/2016,8,21,0,0,0,0,0,0,0.261043131,3.97704339,6.822350502,7.805455685,7.994156361,8.015348434,7.918365479,7.831315041,7.873074532,8.276140213,7.922363758,7.137664318,3.69056201,0,0,0,0,0
8/22/2016,8,22,0,0,0,0,0,0,0.261043131,3.97704339,6.822350502,7.805455685,8.241350174,8.174918175,8.032858849,7.954544067,8.144976616,7.786744118,7.491248131,6.758952141,3.69056201,0,0,0,0,0
8/23/2016,8,23,0,0,0,0,0,0,0.242791206,3.936391115,6.765536785,7.805455685,8.241350174,8.174918175,8.032858849,7.954544067,8.144976616,7.786744118,7.435822487,6.580602646,3.69056201,0,0,0,0,0
8/24/2016,8,24,0,0,0,0,0,0,0.200891823,3.480864525,6.765536785,7.805455685,8.241350174,8.174918175,8.032858849,7.954544067,8.484586716,7.744874954,7.429857254,6.580602646,3.69056201,0,0,0,0,0
8/25/2016,8,25,0,0,0,0,0,0,0.179883987,3.344411612,6.806773663,8.071043968,8.241350174,8.174918175,8.032858849,7.954544067,8.484586716,7.744874954,7.67121172,6.654480457,3.69056201,0,0,0,0,0
8/26/2016,8,26,0,0,0,0,0,0,0.179883987,3.485214472,6.825605869,8.071043968,8.241350174,8.174918175,8.032858849,7.954544067,8.484586716,7.744874954,7.67121172,6.654480457,3.69056201,0,0,0,0,0
8/27/2016,8,27,0,0,0,0,0,0,0.160295993,3.485214472,7.005012989,8.071043968,8.241350174,8.174918175,8.032858849,7.954544067,8.484586716,7.822716236,7.822716236,7.822716236,3.69056201,0,0,0,0,0
8/28/2016,8,28,0,0,0,0,0,0,0.160295993,3.485214472,7.005012989,8.071043968,8.241350174,8.174918175,8.032858849,7.954544067,8.484586716,7.822716236,7.822716236,7.822716236,3.69056201,0,0,0,0,0
8/29/2016,8,29,0,0,0,0,0,0,0.177919611,3.485214472,7.005012989,8.071043968,8.215760231,8.132796288,7.93806076,7.64892149,8.484586716,7.822716236,7.822716236,7.822716236,3.69056201,0,0,0,0,0
8/30/2016,8,30,0,0,0,0,0,0,0.177919611,3.497878075,7.168499947,8.071043968,8.215760231,8.132796288,7.93806076,7.64892149,8.484586716,7.822716236,7.822716236,7.822716236,3.69056201,0,0,0,0,0
8/31/2016,8,31,0,0,0,0,0,0,0.177919611,3.574020863,7.206728458,8.071043968,8.215760231,8.04731369,7.93806076,7.835709572,7.825944901,7.848573685,7.822716236,7.822716236,3.69056201,0,0,0,0,0
9/1/2016,9,1,0,0,0,0,0,0,0.177919611,3.574020863,7.206728458,7.966187,8.108108521,7.993094921,7.93806076,7.838789463,7.83717823,7.848573685,7.822716236,7.822716236,3.69056201,0,0,0,0,0
9/2/2016,9,2,0,0,0,0,0,0,0.177919611,3.574020863,7.206728458,7.966187,8.108108521,7.993094921,7.896009445,7.838789463,7.83717823,7.86124754,7.822716236,7.822716236,3.69056201,0,0,0,0,0
9/3/2016,9,3,0,0,0,0,0,0,0.177919611,3.574020863,7.206728458,7.966187,8.108108521,7.993094921,7.896009445,7.838789463,7.83717823,7.86124754,7.797736168,6.641184807,2.33549428,0,0,0,0,0
9/4/2016,9,4,0,0,0,0,0,0,0.177919611,3.574020863,7.206728458,7.966187,8.108108521,7.993094921,7.896009445,7.838789463,7.83717823,7.86124754,7.797736168,6.641184807,2.33549428,0,0,0,0,0
9/5/2016,9,5,0,0,0,0,0,0,0.130680397,3.574020863,7.206728458,7.966187,8.108108521,7.993094921,7.874803543,7.838789463,8.214562416,7.86124754,7.797736168,6.641184807,2.33549428,0,0,0,0,0
9/6/2016,9,6,0,0,0,0,0,0,0.12823613,3.574020863,7.206728458,7.966187,8.108108521,7.993094921,7.874803543,7.838789463,8.214562416,7.940407753,7.658695221,6.531108856,2.200427294,0,0,0,0,0
9/7/2016,9,7,0,0,0,0,0,0,0.117768072,3.518251896,7.147096157,7.966187,8.108108521,7.987180233,7.874803543,7.988927364,8.214562416,7.940407753,7.650746822,6.421032429,2.11938715,0,0,0,0,0
