,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6,0,1,2,3,4,5,6
0,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,2016-08-11,2016-08-12,2016-08-13,2016-08-14,2016-08-15,2016-08-16,2016-08-17,6.0,6.0,6.0,6.0,6.0,6.0,6.0
32,2.8077606399999997,2.87849536,2.89595744,2.89638125,2.8828255625,2.8966111600000004,2.8878274900000003,3.8720742399999994,3.9696217600000003,3.9937030399999998,3.9942875,3.9755933749999994,3.99460456,3.98249134,10.876271359999999,11.15027264,11.21791456,11.21955625,12.790587062499998,12.85175132,12.812779729999999,16.1167488,16.5227712,16.6230048,16.6254375,16.547626875,16.6267572,16.5763383,16.968199679999998,17.39567232,17.501201279999997,17.5037625,19.950818062499998,20.046222360000005,19.985434290000004,40.37016660000001,38.373995400000005,38.7605586,41.825085,47.97766739,48.133939240000004,48.087541,91.01122132,90.29082868,90.99233972,94.06451000000001,104.12511832749999,104.54988584,104.33241215
33,6.165900000000001,6.38032644,6.39828864,6.566525,6.535792249999999,6.567046240000001,6.547132360000001,12.906075000000001,13.35489897,13.39249632,13.676775000000001,13.612764749999998,13.67786064,13.63638396,25.227800000000002,26.10512648,26.17861888,26.18245,26.413759124999995,26.540069040000002,26.45958906,27.051375000000004,27.992118450000003,28.0709232,28.075031250000002,27.954041374999996,28.087716880000002,28.00254382,39.35295000000001,40.72149522,40.83613632,40.842112500000006,41.2025501875,41.399579720000006,41.27403983000001,93.85802496,89.52023106,90.42201954000001,97.5710565,99.08227378000001,99.40500248000001,99.30918199999999,204.56212496,204.07419662,205.2984829,212.91395025,214.80118146750002,215.677275,215.22887103
34,6.75170069,7.0999684,7.0641663999999995,7.18344375,7.181045624999999,7.215385200000001,7.193505300000001,15.84704933,16.758013650000002,16.6735104,16.99140625,16.911882812499996,16.992755000000002,16.94122625,27.83455927,28.963694620000002,28.817643519999997,29.737575000000003,29.59839675,29.739935520000003,29.64975228,28.97147785,30.33148265,30.1785344,30.37540625,30.420574437499997,30.566044840000004,30.473356510000002,43.42231138,45.17876951000001,44.95095296,46.383925,46.16683825,46.38760688,46.246941320000005,104.25742838000001,98.65061951999999,98.65061951999999,110.81566674999999,111.01675763000001,111.37835908000001,111.27099700000001,227.08452690000001,226.98254835,226.3354272,241.48742299999998,241.29549550500002,242.28008652,241.77577866000001
35,7.029631000000001,7.314187749999999,7.34742559,7.35074375,7.316340687499999,7.351327240000001,7.32903511,16.720479450000003,17.55196975,17.63173111,17.639693750000003,17.5571361875,17.641093960000003,17.587599190000002,28.821487100000002,30.79658,30.9365288,30.9505,30.805645,30.952956800000003,30.859095200000002,29.584704180000006,30.692537499999997,30.8320135,30.8459375,30.701571874999996,30.848386,30.7548415,44.96955374000001,48.046826499999995,48.26516554,48.2869625,48.06096912499999,48.290795440000004,48.14435866,107.21940047000001,105.27860416,106.90007791000001,115.35191975,115.56124231000001,115.93764596000001,115.825889,234.34525594000002,239.68070566,241.91294245,250.42575725,250.002905185,251.02220540000002,250.50081866
36,7.0852876799999995,7.250255999999999,7.336974059999999,7.3402875,7.305933374999999,7.34087016,7.31860974,16.998608639999997,17.495632,17.70489182,17.7128875,17.629987375,17.714293520000002,17.660576780000003,29.699417599999997,30.767111999999997,31.13510787,31.14916875,31.003383937499997,31.151641320000003,31.05717723,29.729826559999996,30.374647999999997,30.73794973,30.751831250000002,30.607906062499996,30.754272280000002,30.66101317,46.333118719999995,47.994215999999994,48.56825991,48.59019375,48.36278118749999,48.59405076,48.44669439,109.05067299999999,105.36949725,107.57501301,116.08021724999999,116.29086140999999,116.66964156,116.55717899999999,238.89693219999998,239.25136125,243.05819639999999,251.62458599999997,251.20085334749996,252.2247696,251.70125031
37,7.12440372,7.170015999999999,7.201684,7.3183039999999995,7.307670999999999,7.308791,7.253763999999999,17.224953199999998,17.392410239999997,17.469227760000003,17.75211456,17.72632194,17.72903874,17.595558959999998,29.6085734,30.851554559999997,30.987817440000004,31.48961664,31.44386436,31.448683560000003,31.211910239999998,29.659534800000003,29.991152639999996,30.123615360000002,30.61142016,30.566943839999997,30.571628640000004,30.34145856,46.19141296,48.131293119999995,48.343875880000006,49.12672928,49.05535147,49.06286987000001,48.69348148,108.11666267999999,106.5500285,110.29418583999998,117.50744535999998,117.84861304,117.86305399999999,117.50744535999998,237.92554076,240.08645506,244.42040628,253.80563,253.94876564999998,253.98406581,252.60361859999995
38,7.319779210000001,7.28561225,7.3571136725,7.448710999999999,7.4420747525,7.3277238124999995,7.171947572499999,17.668078570000002,17.58560825,17.7581944325,17.979287,17.9632687925,17.6872548125,17.3112507325,29.566569600000005,30.920424500000003,31.223879345,31.612622,31.584457505,31.099147625,30.438027145,29.987482570000005,29.9394725,30.233300225,30.60971,30.582439025,30.112525625,29.472379224999997,45.704988840000006,47.8009735,48.270095035,48.871066,48.827525515,48.077267875000004,47.05521843499999,106.20889692,106.64598208,107.4841796875,117.18335551999999,117.43414375,116.97625588,116.0963351075,236.45579571000002,240.17807308,242.32676239749998,253.70475151999997,253.83390934,251.28017563,247.5451582175
39,6.03898575,7.10401916,7.192017152499999,7.281559,7.275071672499999,7.1632868125,7.011006252499999,14.4077325,17.1230304,17.3351346,17.55096,17.5353234,17.265885,16.898838599999998,28.5497905,30.485109480000002,30.8627307075,31.246976999999998,31.2191382675,30.7394416875,30.085968007499996,25.535406749999996,29.80222672,30.171389029999997,30.547027999999997,30.51981287,30.05086175,29.412026229999995,44.541351750000004,47.55717848,48.146272644999996,48.745701999999994,48.702273205,47.953940124999995,46.93451244499999,102.75696722,106.93171554,107.20664062499999,116.88077183999998,117.1309125,116.67420695999999,115.79655826499999,221.83023447,239.00327978,240.91418475999996,252.25299783999998,252.382531915,249.84762233499998,246.13890979999996
40,5.1471013999999995,7.05305776,7.15938356,7.229324,7.22288321,7.11190025,6.9607120899999995,12.057467240000001,16.786685159999998,17.03974671,17.206208999999998,17.1908795475,16.926733687499997,16.566897127499995,28.24280788,29.80222672,30.25149932,30.547027999999997,30.51981287,30.05086175,29.412026229999995,21.83186376,29.84299584,30.292883040000003,30.588816,30.56156364,30.091971,29.452261559999997,44.06122644,46.48698908,47.187786730000006,47.648767,47.6063154925,46.8748223125,45.8783350325,101.01600467000002,105.07918303999998,102.26287623999998,114.27229183999998,114.51685,114.07033695999999,113.21227513999999,212.35647139000002,235.05113759999998,234.1941756,247.49243583999998,247.61830476,245.12662595999998,241.48250717999997
41,3.598393599999999,6.912729719999999,6.9892829999999995,7.145747999999999,7.13938167,7.02968175,6.880241429999999,8.585463039999999,16.372254599999998,16.553565,16.924139999999998,16.90906185,16.649246249999997,16.29530865,27.205882879999997,22.375414619999997,22.6232055,23.129658,28.5470889875,28.108449687500002,27.5109068875,14.971344639999998,28.914210129999997,29.23441325,29.888866999999998,30.425873637499997,29.958365937499998,29.321496737499995,42.44077183999999,34.90726382,35.2938355,36.083937999999996,44.5376338975,43.8532924375,42.921038277499996,96.92068036,76.98424447999999,78.966282395,86.53893247999999,107.113825,106.69617711999999,105.89358533,193.72253636,186.46611736999998,189.660584645,199.71128347999996,234.6728650425,232.2952131825,228.82257731249996
